adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,decade
False,/3O5tanjVJGo8sgxC0Y8A1ecFB6d.jpg,"[12, 35, 10751, 14]",420814,en,Christopher Robin,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",1.5976,/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,2018-08-01,Christopher Robin,False,7.306,2845,2010s
False,/d4pIsjOiPz8CUhkBCXFJVxSwNDY.jpg,"[35, 99, 10770]",339927,en,Kevin Hart: What Now?,"Comedian Kevin Hart performs in front of a crowd of 50,000 people at Philadelphia's outdoor venue, Lincoln Financial Field.",1.5534,/lFg4tx0jAYkgrcm1bPBlM0FbQvH.jpg,2016-10-14,Kevin Hart: What Now?,False,6.457,257,2010s
False,/9RFhoU6z6g0jJWjPlVJlZv7987N.jpg,[28],360055,en,Riot,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",1.55,/5Q2pHzDfJ8QlUA2vx2yAXWJkof7.jpg,2015-09-27,Riot,False,5.6,193,2010s
False,/5ukCAyXdRYmQEZ3CbSD695Y70Zz.jpg,"[10751, 35]",554241,en,Playing with Fire,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,1.5101,/nBLPIpReSatt1zcgVzSVzq5e581.jpg,2019-11-08,Playing with Fire,False,6.606,736,2010s
False,/iz0gx0msnS2G2vUcmigSE7aN4CL.jpg,[35],243938,en,Hot Tub Time Machine 2,"After their first adventure with the Hot Tub Time Machine, Lou and Nick are living very well off their ill-gotten gains, while Jacob still cannot rely on Lou to be a positive role model. When an unknown assailant breaks into Lou's mansion and shoots him, Nick and Jacob take him for another trip in the hot tub. They emerge in the year 2025, where they must figure out who shot Lou and prevent it from happening again.",1.5045,/lBroHetSm8RMI8zp7ThpFJsw9E1.jpg,2015-02-20,Hot Tub Time Machine 2,False,5.202,977,2010s
False,/eG8LC5qVHmvNxVjivIMmflKwQkM.jpg,"[27, 878, 53]",377264,en,Morgan,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,1.487,/iqEFG5ldyeLIFPp7mMI7ZmS7Upm.jpg,2016-09-01,Morgan,False,5.809,1552,2010s
False,/hjmKqTwOIwN52RBGM72bLSq9Gay.jpg,"[10402, 18, 10749]",76115,en,The Phantom of the Opera at the Royal Albert Hall,"A disfigured musical genius, hidden away in the Paris Opera House, terrorises the opera company for the unwitting benefit of a young protégée whom he trains and loves. The 25th anniversary of the first public performance of Phantom of the Opera was celebrated with a grand performance at the Royal Albert Hall in London.",1.4737,/1vf1ryVPBSV2J8dOfCmyv3u0Vu4.jpg,2011-09-27,The Phantom of the Opera at the Royal Albert Hall,False,8.4,185,2010s
False,/sUELHitVw5U0tOJg0x34wY7eTuh.jpg,"[28, 35, 80]",558144,en,Deadpool: No Good Deed,"Deadpool sees an opportunity to save the day, but it doesn't go entirely as planned.",1.4533,/wlKU9yB0Q8nfPMakBcSBT0JGS7.jpg,2017-03-03,Deadpool: No Good Deed,False,7.2,528,2010s
False,/dmgFJdivUmV4vGLkbPD49KVjlHx.jpg,"[53, 80, 18, 9648]",395458,en,Suburbicon,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",1.4397,/yqYwf0kPK2SaCWM80msl4nYK6U7.jpg,2017-10-26,Suburbicon,False,5.9,1767,2010s
False,/9T8sj5io4SGCBTHsk5H8LGcfKVe.jpg,"[10749, 18]",419478,en,Midnight Sun,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",1.4238,/vPG2zEKPXhovPW9S91SRnwr5JM1.jpg,2018-03-22,Midnight Sun,False,7.812,3512,2010s
False,/87q4ShSNrv0NoDxiDFe682g4MGj.jpg,"[35, 14, 12, 28]",38319,en,Your Highness,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",1.4169,/zw1tEKhR1ncGGtuYkkf30GYlvYQ.jpg,2011-04-08,Your Highness,False,5.325,1392,2010s
False,/lk44IoTz31WJPKiMRZ5pFn9XdKN.jpg,"[28, 18]",76544,en,Man of Tai Chi,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",1.3902,/wnuT1D0fsFu7chFLtcQqwPBaBVg.jpg,2013-07-04,Man of Tai Chi,False,6.1,966,2010s
False,/wwcsaGDLBoYbPk5mBCaTIljLiCs.jpg,"[35, 18]",57157,en,Young Adult,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",1.2321,/4tGMz5xUs9sk8X9B28G6UalHK1d.jpg,2011-11-11,Young Adult,False,5.813,1316,2010s
False,/bEAQfLTykGg232kJogBlxRYaRqU.jpg,"[28, 878, 12]",76170,en,The Wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",1.1782,/t2wVAcoRlKvEIVSbiYDb8d0QqqS.jpg,2013-07-21,The Wolverine,False,6.4,10015,2010s
False,/nhdciYQfr1txGTwTEJeuKjIhPwY.jpg,"[16, 12, 10751]",339526,en,The Land Before Time XIV: Journey of the Brave,"On a day known to the dinosaurs as ""Treasure Day"", Bron becomes stuck in the Mysterious Beyond. This event urges the young Longneck Littlefoot to take his friends on a quest to the Fire Mountain to save his father. Along the way, they befriend a Flyer.",1.1131,/ahmppHBvgDrIg5EcFe16XqpWroE.jpg,2016-02-02,The Land Before Time XIV: Journey of the Brave,False,6.8,115,2010s
False,/7Zw68eF8z2baBkYFRxcswBYF6Da.jpg,[18],321741,en,Concussion,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",1.1022,/gseayWAIFt3GQrEUNuUcYxT77Ud.jpg,2015-11-12,Concussion,False,7.1,2655,2010s
False,/c9CSkUqJirHFfRe4rptYpGDcy5w.jpg,"[28, 53, 80]",51497,en,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",1.0558,/gEfQjjQwY7fh5bI4GlG0RrBu7Pz.jpg,2011-04-20,Fast Five,False,7.243,8603,2010s
False,/kVn1XVZhq8nGtjYbK4CpPu3iOfl.jpg,"[16, 35, 12]",98857,en,Scrat's Continental Crack-Up: Part 2,This short film continues the adventures of the title character as he tries to retrieve his elusive acorn.,1.0457,/uIK8n1fhD7YhGoZfINhNfffzPHP.jpg,2011-11-16,Scrat's Continental Crack-Up: Part 2,False,6.4,115,2010s
False,/sUx0SuDAVYhx2cJr0qqYRsnBNNH.jpg,"[35, 18]",41479,en,The Joneses,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",0.9801,/5YINGouZK9pmPdMPAHv158eQf3o.jpg,2010-04-16,The Joneses,False,6.2,615,2010s
False,/zZUuNeCzA5W6YJweyFLxBN6xTHx.jpg,"[878, 53, 27]",190847,en,The Last Days on Mars,"On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claim all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.",0.8697,/kxcQkAhpn8cvJTsU8PXblI5Qq8F.jpg,2013-08-11,The Last Days on Mars,False,5.489,874,2010s
False,/lLe4rYqqLX8hE09MvHCXyI5zjd2.jpg,"[16, 10751]",55692,en,Scrat's Continental Crack-Up,"You may think you know the history of continental drift, but forget all that. In pursuit of his most sought after possession, Scrat manges to singled-handedly alter the course of Earth’s history.",0.7777,/61P8otXR7qYKefDhr9WxebPrTvx.jpg,2010-12-25,Scrat's Continental Crack-Up,False,6.745,155,2010s
False,/e7iYPtFq1qjNRdMd8gwl8w8xmPC.jpg,"[27, 53]",257345,en,The Darkness,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,0.7587,/7i7yuJoXCv12rQwYdSWcImhryrL.jpg,2016-05-13,The Darkness,False,4.773,630,2010s
False,/o2nqs7C2azKRMgM14gCX8BqIXEi.jpg,"[18, 10749]",41556,en,The Romantics,"Alliances are tested when seven college pals reunite to watch two of their own say “I do” at a seaside wedding. But the maid of honor and the groom share a passionate history, and the bride isn’t the only one who’s wondering if it’s all in the past.",0.72,/1BuPZHOZaCICvXeOHFBHNfZtQIk.jpg,2010-09-10,The Romantics,False,4.9,253,2010s
False,/bCmzUxV0YxRv22l2CXBZCjP2H5E.jpg,"[10402, 99, 10751]",67675,en,Glee: The Concert Movie,"A concert documentary shot during the Glee Live! In Concert! summer 2011 tour, featuring song performances and fans' life stories and how the show influenced them.",0.6781,/y5NCu183zREb4XmHSB6QP3K7TH2.jpg,2011-08-11,Glee: The Concert Movie,False,7.3,273,2010s
False,/7Q2CmqIVJuDAESPPp76rWIiA0AD.jpg,"[28, 12, 18]",1011477,en,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",16.8089,/AEgggzRr1vZCLY86MAp93li43z.jpg,2025-05-08,Karate Kid: Legends,False,7.092,979,2020s
False,/3V4kLQg0kSqPLctI5ziYWabAZYF.jpg,"[28, 878, 12]",912649,en,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",16.5211,/1RaSkWakWBxxYOWRrqmwo2my5zg.jpg,2024-10-22,Venom: The Last Dance,False,6.68,3871,2020s
False,/jzzpCJWkVZZwAxzzLmtYN0MBWFd.jpg,"[27, 9648]",986097,en,HIM,"After suffering a potentially career-ending brain trauma, Cameron Cade receives a lifeline when his hero, legendary eight-time Championship quarterback and cultural megastar Isaiah White, offers to train Cam at Isaiah's isolated compound that he shares with his celebrity influencer wife. But as Cam's training accelerates, Isaiah's charisma begins to curdle into something darker.",16.4077,/ce6wANgLoSV16Q1H3v0b6yjFOVs.jpg,2025-09-18,HIM,False,5.826,242,2020s
False,/ycnO0cjsAROSGJKuMODgRtWsHQw.jpg,"[18, 36]",872585,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,16.0927,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19,Oppenheimer,False,8.043,11020,2020s
False,/1w8kutrRucTd3wlYyu5QlUDMiG1.jpg,"[12, 10751, 16]",762509,en,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",16.0102,/lurEK87kukWNaHd0zYnsi3yzJrs.jpg,2024-12-18,Mufasa: The Lion King,False,7.345,2457,2020s
False,/9xfDWXAUbFXQK585JvByT5pEAhe.jpg,"[16, 28, 12, 878]",569094,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",15.6829,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,False,8.339,8060,2020s
False,/wxxSyWPPgssnkO6FbCAVyntLLSr.jpg,"[27, 53, 878]",1100988,en,28 Years Later,"Twenty-eight years since the rage virus escaped a biological weapons laboratory, now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group lives on a small island connected to the mainland by a single, heavily-defended causeway. When one member departs on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",14.6877,/mIg1qCkVxnAlM2TK3RUF0tdEXlE.jpg,2025-06-18,28 Years Later,False,6.669,1746,2020s
False,/x1ZKRyvB7QAXfYVgf5mUJzjPqfH.jpg,"[28, 53]",575264,en,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",13.1665,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023-07-08,Mission: Impossible - Dead Reckoning Part One,False,7.518,4751,2020s
False,/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,"[28, 35, 80, 53, 12]",573435,en,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",13.0693,/oGythE98MYleE6mZlGs5oBGkux1.jpg,2024-06-05,Bad Boys: Ride or Die,False,7.347,3130,2020s
False,/41043LV7mfluH8iXEUPVseCDAv5.jpg,"[80, 53, 35]",1245993,en,Caught Stealing,"Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of late 1990s New York City, forced to navigate a treacherous underworld he never imagined.",12.8461,/cvda8s5J8YaHjTyEyXQpvD6f3iV.jpg,2025-08-26,Caught Stealing,False,6.921,568,2020s
False,/9ZznETDyfPWVugRiv0jfGrkRftw.jpg,"[35, 18]",937278,en,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",12.823,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,2022-12-28,A Man Called Otto,False,7.76,3334,2020s
False,/tyfO9jHgkhypUFizRVYD0bytPjP.jpg,"[10751, 14]",447273,en,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",12.6806,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,2025-03-19,Snow White,False,4.295,1455,2020s
False,/lAs4Y5a8Pi86xDwuv8cx2prOVI2.jpg,"[12, 10751, 14, 10749]",447277,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",11.2625,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023-05-18,The Little Mermaid,False,6.3,3190,2020s
False,/euYIwmwkmz95mnXvufEmbL6ovhZ.jpg,"[28, 12, 18]",558449,en,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",11.2529,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,2024-11-13,Gladiator II,False,6.649,4028,2020s
False,/gklkxY0veMajdCiGe6ggsh07VG2.jpg,"[10751, 35, 12, 16]",940551,en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",11.0586,/dpXxBDi0ut5svjh5fbAqLoaJSq8.jpg,2023-12-06,Migration,False,7.378,2134,2020s
False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,"[878, 12, 28]",667538,en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",11.0529,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023-06-06,Transformers: Rise of the Beasts,False,7.2,5090,2020s
False,/iR79ciqhtaZ9BE7YFA1HpCHQgX4.jpg,"[27, 9648]",1100782,en,Smile 2,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",10.7021,/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg,2024-10-16,Smile 2,False,6.597,1909,2020s
False,/9eAn20y26wtB3aet7w9lHjuSgZ3.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",10.5722,/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,2022-06-01,Jurassic World Dominion,False,6.631,6748,2020s
False,/tC78Pck2YCsUAtEdZwuHYUFYtOj.jpg,"[28, 53, 80]",926393,en,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",10.552,/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,2023-08-30,The Equalizer 3,False,7.295,3485,2020s
False,/2TPoqmatGDfBOiRxqNoL11ncCJe.jpg,"[27, 53, 80]",1111873,en,Abigail,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",10.2921,/5gKKSoD3iezjoL7YqZONjmyAiRA.jpg,2024-04-16,Abigail,False,6.712,1805,2020s
False,/qBLEWvJNVsehJkEJqIigPsWyBse.jpg,"[16, 35, 10751, 12, 14]",585083,en,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",7.618,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,2022-01-31,Hotel Transylvania: Transformania,False,7.05,2942,2020s
False,/5cCfqeUH2f5Gnu7Lh9xepY9TB6x.jpg,"[14, 12, 35]",967847,en,Ghostbusters: Frozen Empire,"When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age.",7.5993,/e1J2oNzSBdou01sUvriVuoYp0pJ.jpg,2024-03-20,Ghostbusters: Frozen Empire,False,6.481,1980,2020s
False,/nBEFrdcVhwceGSFw83RksxY9Blg.jpg,"[35, 14, 27]",649609,en,Renfield,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",7.4816,/p6yUjhvNGQpFZilKwOKbxQ1eHlo.jpg,2023-04-07,Renfield,False,6.463,2008,2020s
False,/eAIHqfS3kXm7kZl4j7ZBfdegyEz.jpg,"[53, 28, 80]",38700,en,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",7.4019,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,2020-01-15,Bad Boys for Life,False,7.127,8553,2020s
False,/oSNqhngemquRBzxKSC3ysAmnC5e.jpg,"[28, 12, 53]",522016,en,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",7.2759,/xef9Ht77B2igqZv754HNdW8qZCk.jpg,2022-01-05,The 355,False,6.0,1081,2020s
False,/aGgr2Q07AcyiWPGODoofgZDUEHp.jpg,"[28, 35, 10749]",1226406,en,Love Hurts,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",7.2189,/skPPVeHoTTVVSJlb0Ib5vrqiuA4.jpg,2025-02-06,Love Hurts,False,5.74,306,2020s
False,/nxxCPRGTzxUH8SFMrIsvMmdxHti.jpg,"[35, 14, 10751]",639720,en,IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",7.1959,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,2024-05-08,IF,False,7.023,1477,2020s
